customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
CUST_012589,UNIQ_012589,72188,campo grande,MS
CUST_012590,UNIQ_012590,59260,curitiba,PR
CUST_012591,UNIQ_012591,12962,porto velho,RO
CUST_012592,UNIQ_012592,98395,manaus,AM
CUST_012593,UNIQ_012593,65137,curitiba,PR
CUST_012594,UNIQ_012594,51393,florianopolis,SC
CUST_012595,UNIQ_012595,39445,salvador,BA
CUST_012596,UNIQ_012596,71646,fortaleza,CE
CUST_012597,UNIQ_012597,20341,teresina,PI
CUST_012598,UNIQ_012598,88994,campo grande,MS
CUST_012599,UNIQ_012599,83032,belem,PA
CUST_012600,UNIQ_012600,98752,sao paulo,SP
CUST_012601,UNIQ_012601,45435,fortaleza,CE
CUST_012602,UNIQ_012602,57066,florianopolis,SC
CUST_012603,UNIQ_012603,80785,cuiaba,MT
CUST_012604,UNIQ_012604,24673,florianopolis,SC
CUST_012605,UNIQ_012605,14856,natal,RN
CUST_012606,UNIQ_012606,23863,fortaleza,CE
CUST_012607,UNIQ_012607,85362,salvador,BA
CUST_012608,UNIQ_012608,51899,salvador,BA
CUST_012609,UNIQ_012609,86210,maceio,AL
CUST_012610,UNIQ_012610,32377,belo horizonte,MG
CUST_012611,UNIQ_012611,80843,teresina,PI
CUST_012612,UNIQ_012612,47425,natal,RN
CUST_012613,UNIQ_012613,80236,porto velho,RO
CUST_012614,UNIQ_012614,43462,teresina,PI
CUST_012615,UNIQ_012615,82876,joao pessoa,PB
CUST_012616,UNIQ_012616,77331,teresina,PI
CUST_012617,UNIQ_012617,26633,teresina,PI
CUST_012618,UNIQ_012618,70766,manaus,AM
CUST_012619,UNIQ_012619,17705,natal,RN
CUST_012620,UNIQ_012620,75562,sao paulo,SP
CUST_012621,UNIQ_012621,45289,aracaju,SE
CUST_012622,UNIQ_012622,69793,belem,PA
CUST_012623,UNIQ_012623,13097,porto alegre,RS
CUST_012624,UNIQ_012624,40241,aracaju,SE
CUST_012625,UNIQ_012625,96160,campo grande,MS
CUST_012626,UNIQ_012626,21609,maceio,AL
CUST_012627,UNIQ_012627,24357,cuiaba,MT
CUST_012628,UNIQ_012628,14263,cuiaba,MT
CUST_012629,UNIQ_012629,48217,joao pessoa,PB
CUST_012630,UNIQ_012630,84351,porto velho,RO
CUST_012631,UNIQ_012631,21239,fortaleza,CE
CUST_012632,UNIQ_012632,49423,teresina,PI
CUST_012633,UNIQ_012633,16599,rio de janeiro,RJ
CUST_012634,UNIQ_012634,84878,natal,RN
CUST_012635,UNIQ_012635,36424,aracaju,SE
CUST_012636,UNIQ_012636,89682,natal,RN
CUST_012637,UNIQ_012637,35871,fortaleza,CE
CUST_012638,UNIQ_012638,40207,goiania,GO
CUST_012639,UNIQ_012639,80822,porto alegre,RS
CUST_012640,UNIQ_012640,76828,porto alegre,RS
CUST_012641,UNIQ_012641,45444,teresina,PI
CUST_012642,UNIQ_012642,15121,campo grande,MS
CUST_012643,UNIQ_012643,30672,aracaju,SE
CUST_012644,UNIQ_012644,39360,salvador,BA
CUST_012645,UNIQ_012645,79177,cuiaba,MT
CUST_012646,UNIQ_012646,51754,teresina,PI
CUST_012647,UNIQ_012647,66582,porto alegre,RS
CUST_012648,UNIQ_012648,29403,curitiba,PR
CUST_012649,UNIQ_012649,32042,sao paulo,SP
CUST_012650,UNIQ_012650,31823,belo horizonte,MG
CUST_012651,UNIQ_012651,74443,manaus,AM
CUST_012652,UNIQ_012652,11906,fortaleza,CE
CUST_012653,UNIQ_012653,53103,florianopolis,SC
CUST_012654,UNIQ_012654,37280,sao paulo,SP
CUST_012655,UNIQ_012655,10259,manaus,AM
CUST_012656,UNIQ_012656,12702,rio de janeiro,RJ
CUST_012657,UNIQ_012657,81898,sao paulo,SP
CUST_012658,UNIQ_012658,59401,aracaju,SE
CUST_012659,UNIQ_012659,48232,recife,PE
CUST_012660,UNIQ_012660,69432,natal,RN
CUST_012661,UNIQ_012661,87823,recife,PE
CUST_012662,UNIQ_012662,90240,salvador,BA
CUST_012663,UNIQ_012663,10440,sao paulo,SP
CUST_012664,UNIQ_012664,78300,aracaju,SE
CUST_012665,UNIQ_012665,84465,cuiaba,MT
CUST_012666,UNIQ_012666,25901,belo horizonte,MG
CUST_012667,UNIQ_012667,25612,porto alegre,RS
CUST_012668,UNIQ_012668,10347,natal,RN
CUST_012669,UNIQ_012669,85975,sao paulo,SP
CUST_012670,UNIQ_012670,60394,belo horizonte,MG
CUST_012671,UNIQ_012671,92283,cuiaba,MT
CUST_012672,UNIQ_012672,40814,fortaleza,CE
CUST_012673,UNIQ_012673,99851,fortaleza,CE
CUST_012674,UNIQ_012674,36416,joao pessoa,PB
CUST_012675,UNIQ_012675,86280,campo grande,MS
CUST_012676,UNIQ_012676,85650,maceio,AL
CUST_012677,UNIQ_012677,90973,campo grande,MS
CUST_012678,UNIQ_012678,60882,rio de janeiro,RJ
CUST_012679,UNIQ_012679,81011,sao paulo,SP
CUST_012680,UNIQ_012680,49348,goiania,GO
CUST_012681,UNIQ_012681,20774,maceio,AL
CUST_012682,UNIQ_012682,65739,maceio,AL
CUST_012683,UNIQ_012683,43818,joao pessoa,PB
CUST_012684,UNIQ_012684,42105,natal,RN
CUST_012685,UNIQ_012685,16640,rio de janeiro,RJ
CUST_012686,UNIQ_012686,88213,sao paulo,SP
CUST_012687,UNIQ_012687,77508,cuiaba,MT
CUST_012688,UNIQ_012688,99692,porto alegre,RS
CUST_012689,UNIQ_012689,42642,recife,PE
CUST_012690,UNIQ_012690,25563,teresina,PI
CUST_012691,UNIQ_012691,42023,salvador,BA
CUST_012692,UNIQ_012692,20811,campo grande,MS
CUST_012693,UNIQ_012693,78601,salvador,BA
CUST_012694,UNIQ_012694,51725,belo horizonte,MG
CUST_012695,UNIQ_012695,96789,belo horizonte,MG
CUST_012696,UNIQ_012696,82783,porto velho,RO
CUST_012697,UNIQ_012697,43965,florianopolis,SC
CUST_012698,UNIQ_012698,75699,goiania,GO
CUST_012699,UNIQ_012699,85147,fortaleza,CE
CUST_012700,UNIQ_012700,29671,belem,PA
CUST_012701,UNIQ_012701,34787,sao paulo,SP
CUST_012702,UNIQ_012702,97127,porto alegre,RS
CUST_012703,UNIQ_012703,18967,sao paulo,SP
CUST_012704,UNIQ_012704,36667,florianopolis,SC
CUST_012705,UNIQ_012705,41348,goiania,GO
CUST_012706,UNIQ_012706,64116,porto alegre,RS
CUST_012707,UNIQ_012707,13928,teresina,PI
CUST_012708,UNIQ_012708,52159,campo grande,MS
CUST_012709,UNIQ_012709,85334,natal,RN
CUST_012710,UNIQ_012710,88280,porto velho,RO
CUST_012711,UNIQ_012711,47143,porto alegre,RS
CUST_012712,UNIQ_012712,45826,cuiaba,MT
CUST_012713,UNIQ_012713,66615,natal,RN
CUST_012714,UNIQ_012714,29434,campo grande,MS
CUST_012715,UNIQ_012715,22516,rio de janeiro,RJ
CUST_012716,UNIQ_012716,82159,rio de janeiro,RJ
CUST_012717,UNIQ_012717,44995,fortaleza,CE
CUST_012718,UNIQ_012718,28255,sao paulo,SP
CUST_012719,UNIQ_012719,22006,maceio,AL
CUST_012720,UNIQ_012720,29950,aracaju,SE
CUST_012721,UNIQ_012721,95539,fortaleza,CE
CUST_012722,UNIQ_012722,77284,recife,PE
CUST_012723,UNIQ_012723,88179,campo grande,MS
CUST_012724,UNIQ_012724,10147,belem,PA
CUST_012725,UNIQ_012725,61259,fortaleza,CE
CUST_012726,UNIQ_012726,14414,fortaleza,CE
CUST_012727,UNIQ_012727,55436,aracaju,SE
CUST_012728,UNIQ_012728,19178,aracaju,SE
CUST_012729,UNIQ_012729,44351,joao pessoa,PB
CUST_012730,UNIQ_012730,27818,goiania,GO
CUST_012731,UNIQ_012731,39805,campo grande,MS
CUST_012732,UNIQ_012732,93515,florianopolis,SC
CUST_012733,UNIQ_012733,63947,manaus,AM
CUST_012734,UNIQ_012734,30941,belem,PA
CUST_012735,UNIQ_012735,55146,recife,PE
CUST_012736,UNIQ_012736,12280,campo grande,MS
CUST_012737,UNIQ_012737,48621,sao paulo,SP
CUST_012738,UNIQ_012738,30902,belo horizonte,MG
CUST_012739,UNIQ_012739,22412,porto velho,RO
CUST_012740,UNIQ_012740,28283,maceio,AL
CUST_012741,UNIQ_012741,53517,maceio,AL
CUST_012742,UNIQ_012742,81952,salvador,BA
CUST_012743,UNIQ_012743,99996,salvador,BA
CUST_012744,UNIQ_012744,19102,teresina,PI
CUST_012745,UNIQ_012745,92778,curitiba,PR
CUST_012746,UNIQ_012746,55344,goiania,GO
CUST_012747,UNIQ_012747,12346,cuiaba,MT
CUST_012748,UNIQ_012748,97236,belem,PA
CUST_012749,UNIQ_012749,24997,natal,RN
CUST_012750,UNIQ_012750,17973,rio de janeiro,RJ
CUST_012751,UNIQ_012751,88854,campo grande,MS
CUST_012752,UNIQ_012752,38713,curitiba,PR
CUST_012753,UNIQ_012753,44668,rio de janeiro,RJ
CUST_012754,UNIQ_012754,63529,teresina,PI
CUST_012755,UNIQ_012755,17049,sao paulo,SP
CUST_012756,UNIQ_012756,26749,belo horizonte,MG
CUST_012757,UNIQ_012757,41759,maceio,AL
CUST_012758,UNIQ_012758,28785,aracaju,SE
CUST_012759,UNIQ_012759,21359,campo grande,MS
CUST_012760,UNIQ_012760,21761,sao paulo,SP
CUST_012761,UNIQ_012761,36280,curitiba,PR
CUST_012762,UNIQ_012762,84422,fortaleza,CE
CUST_012763,UNIQ_012763,18997,teresina,PI
CUST_012764,UNIQ_012764,21740,florianopolis,SC
CUST_012765,UNIQ_012765,13848,fortaleza,CE
CUST_012766,UNIQ_012766,79776,porto alegre,RS
CUST_012767,UNIQ_012767,11511,florianopolis,SC
CUST_012768,UNIQ_012768,66280,joao pessoa,PB
CUST_012769,UNIQ_012769,52611,teresina,PI
CUST_012770,UNIQ_012770,43888,recife,PE
CUST_012771,UNIQ_012771,60047,belem,PA
CUST_012772,UNIQ_012772,50037,rio de janeiro,RJ
CUST_012773,UNIQ_012773,28917,curitiba,PR
CUST_012774,UNIQ_012774,64914,campo grande,MS
CUST_012775,UNIQ_012775,93101,recife,PE
CUST_012776,UNIQ_012776,60176,belem,PA
CUST_012777,UNIQ_012777,24034,sao paulo,SP
CUST_012778,UNIQ_012778,21549,porto velho,RO
CUST_012779,UNIQ_012779,41011,goiania,GO
CUST_012780,UNIQ_012780,57965,sao paulo,SP
CUST_012781,UNIQ_012781,92040,joao pessoa,PB
CUST_012782,UNIQ_012782,50517,manaus,AM
CUST_012783,UNIQ_012783,29516,joao pessoa,PB
CUST_012784,UNIQ_012784,40785,porto alegre,RS
CUST_012785,UNIQ_012785,83181,florianopolis,SC
CUST_012786,UNIQ_012786,20888,teresina,PI
CUST_012787,UNIQ_012787,63717,joao pessoa,PB
CUST_012788,UNIQ_012788,32161,maceio,AL
CUST_012789,UNIQ_012789,51661,curitiba,PR
CUST_012790,UNIQ_012790,99048,salvador,BA
CUST_012791,UNIQ_012791,70142,fortaleza,CE
CUST_012792,UNIQ_012792,61673,curitiba,PR
CUST_012793,UNIQ_012793,10497,campo grande,MS
CUST_012794,UNIQ_012794,61378,aracaju,SE
CUST_012795,UNIQ_012795,60780,teresina,PI
CUST_012796,UNIQ_012796,62453,florianopolis,SC
CUST_012797,UNIQ_012797,27042,fortaleza,CE
CUST_012798,UNIQ_012798,20038,porto alegre,RS
CUST_012799,UNIQ_012799,67924,porto velho,RO
CUST_012800,UNIQ_012800,81536,teresina,PI
CUST_012801,UNIQ_012801,76930,campo grande,MS
CUST_012802,UNIQ_012802,91729,porto alegre,RS
CUST_012803,UNIQ_012803,72037,belem,PA
CUST_012804,UNIQ_012804,20553,campo grande,MS
CUST_012805,UNIQ_012805,85783,curitiba,PR
CUST_012806,UNIQ_012806,93769,rio de janeiro,RJ
CUST_012807,UNIQ_012807,57396,manaus,AM
CUST_012808,UNIQ_012808,14784,sao paulo,SP
CUST_012809,UNIQ_012809,24267,teresina,PI
CUST_012810,UNIQ_012810,49755,aracaju,SE
CUST_012811,UNIQ_012811,84137,aracaju,SE
CUST_012812,UNIQ_012812,49496,joao pessoa,PB
CUST_012813,UNIQ_012813,26456,fortaleza,CE
CUST_012814,UNIQ_012814,51052,recife,PE
CUST_012815,UNIQ_012815,37456,porto alegre,RS
CUST_012816,UNIQ_012816,17031,belem,PA
CUST_012817,UNIQ_012817,64955,belem,PA
CUST_012818,UNIQ_012818,81786,natal,RN
CUST_012819,UNIQ_012819,24478,fortaleza,CE
CUST_012820,UNIQ_012820,21387,fortaleza,CE
CUST_012821,UNIQ_012821,93518,goiania,GO
CUST_012822,UNIQ_012822,43132,teresina,PI
CUST_012823,UNIQ_012823,56698,porto velho,RO
CUST_012824,UNIQ_012824,56781,curitiba,PR
CUST_012825,UNIQ_012825,85344,porto alegre,RS
CUST_012826,UNIQ_012826,12253,curitiba,PR
CUST_012827,UNIQ_012827,96497,natal,RN
CUST_012828,UNIQ_012828,47100,porto alegre,RS
CUST_012829,UNIQ_012829,26216,belo horizonte,MG
CUST_012830,UNIQ_012830,97894,salvador,BA
CUST_012831,UNIQ_012831,74626,porto velho,RO
CUST_012832,UNIQ_012832,81657,manaus,AM
CUST_012833,UNIQ_012833,20526,maceio,AL
CUST_012834,UNIQ_012834,29235,aracaju,SE
CUST_012835,UNIQ_012835,42647,campo grande,MS
CUST_012836,UNIQ_012836,97646,sao paulo,SP
CUST_012837,UNIQ_012837,40605,teresina,PI
CUST_012838,UNIQ_012838,39536,belem,PA
CUST_012839,UNIQ_012839,98757,goiania,GO
CUST_012840,UNIQ_012840,47683,cuiaba,MT
CUST_012841,UNIQ_012841,75888,aracaju,SE
CUST_012842,UNIQ_012842,18489,curitiba,PR
CUST_012843,UNIQ_012843,77740,aracaju,SE
CUST_012844,UNIQ_012844,86898,porto alegre,RS
CUST_012845,UNIQ_012845,80364,teresina,PI
CUST_012846,UNIQ_012846,63104,sao paulo,SP
CUST_012847,UNIQ_012847,44035,natal,RN
CUST_012848,UNIQ_012848,55523,sao paulo,SP
CUST_012849,UNIQ_012849,23206,salvador,BA
CUST_012850,UNIQ_012850,33821,rio de janeiro,RJ
CUST_012851,UNIQ_012851,31102,belo horizonte,MG
CUST_012852,UNIQ_012852,50763,florianopolis,SC
CUST_012853,UNIQ_012853,96050,manaus,AM
CUST_012854,UNIQ_012854,20782,porto alegre,RS
CUST_012855,UNIQ_012855,42392,curitiba,PR
CUST_012856,UNIQ_012856,25527,sao paulo,SP
CUST_012857,UNIQ_012857,16679,natal,RN
CUST_012858,UNIQ_012858,90124,belem,PA
CUST_012859,UNIQ_012859,65559,aracaju,SE
CUST_012860,UNIQ_012860,41420,sao paulo,SP
CUST_012861,UNIQ_012861,28648,joao pessoa,PB
CUST_012862,UNIQ_012862,94129,salvador,BA
CUST_012863,UNIQ_012863,60469,aracaju,SE
CUST_012864,UNIQ_012864,17661,rio de janeiro,RJ
CUST_012865,UNIQ_012865,31385,manaus,AM
CUST_012866,UNIQ_012866,36429,rio de janeiro,RJ
CUST_012867,UNIQ_012867,87945,salvador,BA
CUST_012868,UNIQ_012868,82189,campo grande,MS
CUST_012869,UNIQ_012869,91644,cuiaba,MT
CUST_012870,UNIQ_012870,16487,porto velho,RO
CUST_012871,UNIQ_012871,21726,belo horizonte,MG
CUST_012872,UNIQ_012872,14251,porto alegre,RS
CUST_012873,UNIQ_012873,37506,sao paulo,SP
CUST_012874,UNIQ_012874,72238,belem,PA
CUST_012875,UNIQ_012875,41549,salvador,BA
CUST_012876,UNIQ_012876,75061,salvador,BA
CUST_012877,UNIQ_012877,87292,salvador,BA
CUST_012878,UNIQ_012878,95489,campo grande,MS
CUST_012879,UNIQ_012879,64387,maceio,AL
CUST_012880,UNIQ_012880,23757,rio de janeiro,RJ
CUST_012881,UNIQ_012881,30393,natal,RN
CUST_012882,UNIQ_012882,99619,florianopolis,SC
CUST_012883,UNIQ_012883,16675,porto velho,RO
CUST_012884,UNIQ_012884,43865,aracaju,SE
CUST_012885,UNIQ_012885,86262,salvador,BA
CUST_012886,UNIQ_012886,93379,belem,PA
CUST_012887,UNIQ_012887,78666,campo grande,MS
CUST_012888,UNIQ_012888,57796,goiania,GO
CUST_012889,UNIQ_012889,92403,sao paulo,SP
CUST_012890,UNIQ_012890,20097,salvador,BA
CUST_012891,UNIQ_012891,67350,manaus,AM
CUST_012892,UNIQ_012892,39288,goiania,GO
CUST_012893,UNIQ_012893,79482,goiania,GO
CUST_012894,UNIQ_012894,25647,curitiba,PR
CUST_012895,UNIQ_012895,71937,sao paulo,SP
CUST_012896,UNIQ_012896,83152,curitiba,PR
CUST_012897,UNIQ_012897,98604,aracaju,SE
CUST_012898,UNIQ_012898,78496,campo grande,MS
CUST_012899,UNIQ_012899,71823,sao paulo,SP
CUST_012900,UNIQ_012900,71339,fortaleza,CE
CUST_012901,UNIQ_012901,17371,porto velho,RO
CUST_012902,UNIQ_012902,71334,recife,PE
CUST_012903,UNIQ_012903,64460,salvador,BA
CUST_012904,UNIQ_012904,65935,salvador,BA
CUST_012905,UNIQ_012905,82420,sao paulo,SP
CUST_012906,UNIQ_012906,24557,aracaju,SE
CUST_012907,UNIQ_012907,71601,porto velho,RO
CUST_012908,UNIQ_012908,27010,fortaleza,CE
CUST_012909,UNIQ_012909,98715,manaus,AM
CUST_012910,UNIQ_012910,87080,porto velho,RO
CUST_012911,UNIQ_012911,42940,natal,RN
CUST_012912,UNIQ_012912,74279,joao pessoa,PB
CUST_012913,UNIQ_012913,80185,salvador,BA
CUST_012914,UNIQ_012914,73591,manaus,AM
CUST_012915,UNIQ_012915,39712,goiania,GO
CUST_012916,UNIQ_012916,68642,rio de janeiro,RJ
CUST_012917,UNIQ_012917,83355,teresina,PI
CUST_012918,UNIQ_012918,10914,salvador,BA
CUST_012919,UNIQ_012919,47590,curitiba,PR
CUST_012920,UNIQ_012920,11956,maceio,AL
CUST_012921,UNIQ_012921,58016,maceio,AL
CUST_012922,UNIQ_012922,71016,florianopolis,SC
CUST_012923,UNIQ_012923,14125,aracaju,SE
CUST_012924,UNIQ_012924,32245,sao paulo,SP
CUST_012925,UNIQ_012925,97704,porto alegre,RS
CUST_012926,UNIQ_012926,35448,belem,PA
CUST_012927,UNIQ_012927,37955,fortaleza,CE
CUST_012928,UNIQ_012928,34408,natal,RN
CUST_012929,UNIQ_012929,25930,curitiba,PR
CUST_012930,UNIQ_012930,86687,natal,RN
CUST_012931,UNIQ_012931,60390,rio de janeiro,RJ
CUST_012932,UNIQ_012932,97672,porto velho,RO
CUST_012933,UNIQ_012933,82284,natal,RN
CUST_012934,UNIQ_012934,69754,florianopolis,SC
CUST_012935,UNIQ_012935,62220,porto alegre,RS
CUST_012936,UNIQ_012936,12611,joao pessoa,PB
CUST_012937,UNIQ_012937,67997,natal,RN
CUST_012938,UNIQ_012938,18689,florianopolis,SC
CUST_012939,UNIQ_012939,91231,teresina,PI
CUST_012940,UNIQ_012940,42231,salvador,BA
CUST_012941,UNIQ_012941,57798,cuiaba,MT
CUST_012942,UNIQ_012942,21723,fortaleza,CE
CUST_012943,UNIQ_012943,17198,goiania,GO
CUST_012944,UNIQ_012944,63290,salvador,BA
CUST_012945,UNIQ_012945,29030,belem,PA
CUST_012946,UNIQ_012946,19528,natal,RN
CUST_012947,UNIQ_012947,72959,sao paulo,SP
CUST_012948,UNIQ_012948,38519,sao paulo,SP
CUST_012949,UNIQ_012949,57707,manaus,AM
CUST_012950,UNIQ_012950,95036,rio de janeiro,RJ
CUST_012951,UNIQ_012951,43820,aracaju,SE
CUST_012952,UNIQ_012952,46971,curitiba,PR
CUST_012953,UNIQ_012953,24746,manaus,AM
CUST_012954,UNIQ_012954,80542,porto velho,RO
CUST_012955,UNIQ_012955,85744,recife,PE
CUST_012956,UNIQ_012956,47821,fortaleza,CE
CUST_012957,UNIQ_012957,48382,maceio,AL
CUST_012958,UNIQ_012958,18645,aracaju,SE
CUST_012959,UNIQ_012959,13091,recife,PE
CUST_012960,UNIQ_012960,49508,sao paulo,SP
CUST_012961,UNIQ_012961,65716,salvador,BA
CUST_012962,UNIQ_012962,19777,porto velho,RO
CUST_012963,UNIQ_012963,51470,sao paulo,SP
CUST_012964,UNIQ_012964,16140,recife,PE
CUST_012965,UNIQ_012965,23229,fortaleza,CE
CUST_012966,UNIQ_012966,19341,florianopolis,SC
CUST_012967,UNIQ_012967,72425,natal,RN
CUST_012968,UNIQ_012968,82096,florianopolis,SC
CUST_012969,UNIQ_012969,48115,natal,RN
CUST_012970,UNIQ_012970,42121,natal,RN
CUST_012971,UNIQ_012971,97522,recife,PE
CUST_012972,UNIQ_012972,53253,porto velho,RO
CUST_012973,UNIQ_012973,50613,recife,PE
CUST_012974,UNIQ_012974,21890,maceio,AL
CUST_012975,UNIQ_012975,10411,belo horizonte,MG
CUST_012976,UNIQ_012976,12238,goiania,GO
CUST_012977,UNIQ_012977,46193,salvador,BA
CUST_012978,UNIQ_012978,65130,joao pessoa,PB
CUST_012979,UNIQ_012979,30377,porto alegre,RS
CUST_012980,UNIQ_012980,76265,joao pessoa,PB
CUST_012981,UNIQ_012981,65638,cuiaba,MT
CUST_012982,UNIQ_012982,51950,salvador,BA
CUST_012983,UNIQ_012983,42346,joao pessoa,PB
CUST_012984,UNIQ_012984,54166,maceio,AL
CUST_012985,UNIQ_012985,24570,goiania,GO
CUST_012986,UNIQ_012986,81566,fortaleza,CE
CUST_012987,UNIQ_012987,68856,belo horizonte,MG
CUST_012988,UNIQ_012988,53190,joao pessoa,PB
CUST_012989,UNIQ_012989,27561,salvador,BA
CUST_012990,UNIQ_012990,87630,recife,PE
CUST_012991,UNIQ_012991,83765,florianopolis,SC
CUST_012992,UNIQ_012992,76412,joao pessoa,PB
CUST_012993,UNIQ_012993,54743,salvador,BA
CUST_012994,UNIQ_012994,44025,florianopolis,SC
CUST_012995,UNIQ_012995,59332,fortaleza,CE
CUST_012996,UNIQ_012996,98007,rio de janeiro,RJ
CUST_012997,UNIQ_012997,70536,porto velho,RO
CUST_012998,UNIQ_012998,39764,curitiba,PR
CUST_012999,UNIQ_012999,12472,natal,RN
CUST_013000,UNIQ_013000,48749,fortaleza,CE
CUST_013001,UNIQ_013001,67033,belem,PA
CUST_013002,UNIQ_013002,46724,florianopolis,SC
CUST_013003,UNIQ_013003,70630,teresina,PI
CUST_013004,UNIQ_013004,28526,campo grande,MS
CUST_013005,UNIQ_013005,56937,rio de janeiro,RJ
CUST_013006,UNIQ_013006,67873,belo horizonte,MG
CUST_013007,UNIQ_013007,13580,salvador,BA
CUST_013008,UNIQ_013008,36682,campo grande,MS
CUST_013009,UNIQ_013009,75541,rio de janeiro,RJ
CUST_013010,UNIQ_013010,26056,campo grande,MS
CUST_013011,UNIQ_013011,60367,florianopolis,SC
CUST_013012,UNIQ_013012,95503,porto alegre,RS
CUST_013013,UNIQ_013013,79672,joao pessoa,PB
CUST_013014,UNIQ_013014,73065,recife,PE
CUST_013015,UNIQ_013015,38378,rio de janeiro,RJ
CUST_013016,UNIQ_013016,73789,salvador,BA
CUST_013017,UNIQ_013017,50225,goiania,GO
CUST_013018,UNIQ_013018,79478,recife,PE
CUST_013019,UNIQ_013019,34341,sao paulo,SP
CUST_013020,UNIQ_013020,48863,campo grande,MS
CUST_013021,UNIQ_013021,49546,belo horizonte,MG
CUST_013022,UNIQ_013022,52508,aracaju,SE
CUST_013023,UNIQ_013023,98043,campo grande,MS
CUST_013024,UNIQ_013024,60242,curitiba,PR
CUST_013025,UNIQ_013025,31233,rio de janeiro,RJ
CUST_013026,UNIQ_013026,32643,cuiaba,MT
CUST_013027,UNIQ_013027,44021,goiania,GO
CUST_013028,UNIQ_013028,99817,natal,RN
CUST_013029,UNIQ_013029,62799,aracaju,SE
CUST_013030,UNIQ_013030,69096,fortaleza,CE
CUST_013031,UNIQ_013031,82745,curitiba,PR
CUST_013032,UNIQ_013032,49355,aracaju,SE
CUST_013033,UNIQ_013033,68811,rio de janeiro,RJ
CUST_013034,UNIQ_013034,66178,teresina,PI
CUST_013035,UNIQ_013035,27839,porto alegre,RS
CUST_013036,UNIQ_013036,68368,sao paulo,SP
CUST_013037,UNIQ_013037,99547,natal,RN
CUST_013038,UNIQ_013038,28850,manaus,AM
CUST_013039,UNIQ_013039,18860,joao pessoa,PB
CUST_013040,UNIQ_013040,54336,manaus,AM
CUST_013041,UNIQ_013041,81891,manaus,AM
CUST_013042,UNIQ_013042,72375,natal,RN
CUST_013043,UNIQ_013043,28135,teresina,PI
CUST_013044,UNIQ_013044,89133,florianopolis,SC
CUST_013045,UNIQ_013045,38559,fortaleza,CE
CUST_013046,UNIQ_013046,66523,aracaju,SE
CUST_013047,UNIQ_013047,72283,aracaju,SE
CUST_013048,UNIQ_013048,16831,porto velho,RO
CUST_013049,UNIQ_013049,98057,teresina,PI
CUST_013050,UNIQ_013050,44504,sao paulo,SP
CUST_013051,UNIQ_013051,78592,aracaju,SE
CUST_013052,UNIQ_013052,87505,natal,RN
CUST_013053,UNIQ_013053,33116,recife,PE
CUST_013054,UNIQ_013054,53857,rio de janeiro,RJ
CUST_013055,UNIQ_013055,40843,florianopolis,SC
CUST_013056,UNIQ_013056,10789,porto alegre,RS
CUST_013057,UNIQ_013057,13329,florianopolis,SC
CUST_013058,UNIQ_013058,89165,aracaju,SE
CUST_013059,UNIQ_013059,72162,fortaleza,CE
CUST_013060,UNIQ_013060,85721,manaus,AM
CUST_013061,UNIQ_013061,20984,teresina,PI
CUST_013062,UNIQ_013062,88142,goiania,GO
CUST_013063,UNIQ_013063,66238,campo grande,MS
CUST_013064,UNIQ_013064,11157,porto alegre,RS
CUST_013065,UNIQ_013065,35146,goiania,GO
CUST_013066,UNIQ_013066,63935,goiania,GO
CUST_013067,UNIQ_013067,17572,campo grande,MS
CUST_013068,UNIQ_013068,75561,joao pessoa,PB
CUST_013069,UNIQ_013069,70735,porto velho,RO
CUST_013070,UNIQ_013070,54433,joao pessoa,PB
CUST_013071,UNIQ_013071,43382,florianopolis,SC
CUST_013072,UNIQ_013072,67191,curitiba,PR
CUST_013073,UNIQ_013073,86899,belo horizonte,MG
CUST_013074,UNIQ_013074,41619,sao paulo,SP
CUST_013075,UNIQ_013075,44035,aracaju,SE
CUST_013076,UNIQ_013076,33714,fortaleza,CE
CUST_013077,UNIQ_013077,37532,joao pessoa,PB
CUST_013078,UNIQ_013078,27070,natal,RN
CUST_013079,UNIQ_013079,37032,campo grande,MS
CUST_013080,UNIQ_013080,17816,curitiba,PR
CUST_013081,UNIQ_013081,32995,curitiba,PR
CUST_013082,UNIQ_013082,73195,fortaleza,CE
CUST_013083,UNIQ_013083,23948,salvador,BA
CUST_013084,UNIQ_013084,70920,belo horizonte,MG
CUST_013085,UNIQ_013085,95360,florianopolis,SC
CUST_013086,UNIQ_013086,65827,joao pessoa,PB
CUST_013087,UNIQ_013087,25819,porto velho,RO
CUST_013088,UNIQ_013088,23973,joao pessoa,PB
CUST_013089,UNIQ_013089,31545,teresina,PI
CUST_013090,UNIQ_013090,48604,rio de janeiro,RJ
CUST_013091,UNIQ_013091,90843,curitiba,PR
CUST_013092,UNIQ_013092,58752,maceio,AL
CUST_013093,UNIQ_013093,47873,salvador,BA
CUST_013094,UNIQ_013094,82415,porto alegre,RS
CUST_013095,UNIQ_013095,85644,natal,RN
CUST_013096,UNIQ_013096,40499,maceio,AL
CUST_013097,UNIQ_013097,59125,rio de janeiro,RJ
CUST_013098,UNIQ_013098,23574,curitiba,PR
CUST_013099,UNIQ_013099,85836,teresina,PI
CUST_013100,UNIQ_013100,37175,sao paulo,SP
CUST_013101,UNIQ_013101,33484,cuiaba,MT
CUST_013102,UNIQ_013102,13878,curitiba,PR
