order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD_0046398,1,credit_card,1,1280.49
ORD_0046399,1,credit_card,3,1246.25
ORD_0046399,2,credit_card,1,20.94
ORD_0046400,1,debit_card,1,344.23
ORD_0046401,1,credit_card,3,342.74
ORD_0046401,2,credit_card,3,69.87
ORD_0046402,1,credit_card,2,339.17
ORD_0046402,2,boleto,1,33.03
ORD_0046403,1,voucher,6,1281.05
ORD_0046404,1,voucher,1,2273.7
ORD_0046405,1,voucher,1,2335.23
ORD_0046406,1,credit_card,1,2092.95
ORD_0046407,1,credit_card,12,2309.08
ORD_0046408,1,credit_card,6,1627.84
ORD_0046409,1,boleto,1,62.88
ORD_0046410,1,credit_card,2,359.39
ORD_0046411,1,boleto,12,1327.79
ORD_0046412,1,credit_card,12,2667.39
ORD_0046413,1,boleto,1,281.79
ORD_0046414,1,boleto,2,1982.21
ORD_0046415,1,credit_card,1,946.99
ORD_0046416,1,credit_card,1,1546.38
ORD_0046416,2,credit_card,6,44.36
ORD_0046417,1,boleto,2,1202.94
ORD_0046418,1,credit_card,2,1427.07
ORD_0046419,1,credit_card,1,793.96
ORD_0046420,1,boleto,3,2735.21
ORD_0046421,1,credit_card,1,1558.86
ORD_0046422,1,credit_card,2,279.53
ORD_0046423,1,credit_card,1,44.69
ORD_0046424,1,voucher,2,1952.63
ORD_0046425,1,debit_card,3,1917.38
ORD_0046425,2,debit_card,1,37.78
ORD_0046426,1,credit_card,1,289.58
ORD_0046427,1,credit_card,2,2754.3
ORD_0046427,2,boleto,1,15.82
ORD_0046428,1,boleto,1,421.97
ORD_0046429,1,debit_card,1,1570.39
ORD_0046430,1,credit_card,12,2687.22
ORD_0046431,1,voucher,1,2732.87
ORD_0046432,1,credit_card,12,1775.25
ORD_0046432,2,debit_card,1,79.5
ORD_0046433,1,credit_card,1,1921.52
ORD_0046434,1,credit_card,1,1458.1
ORD_0046435,1,voucher,1,563.71
ORD_0046436,1,credit_card,12,2781.26
ORD_0046437,1,credit_card,3,380.87
ORD_0046437,2,credit_card,1,46.1
ORD_0046438,1,debit_card,1,2049.16
ORD_0046438,2,boleto,12,55.28
ORD_0046439,1,voucher,2,2863.15
ORD_0046440,1,credit_card,12,661.72
ORD_0046441,1,credit_card,12,348.03
ORD_0046441,2,debit_card,1,80.29
ORD_0046442,1,boleto,1,2366.62
ORD_0046443,1,credit_card,3,839.4
ORD_0046444,1,credit_card,3,888.95
ORD_0046445,1,debit_card,3,2575.9
ORD_0046445,2,credit_card,1,68.74
ORD_0046446,1,credit_card,1,588.55
ORD_0046446,2,credit_card,2,31.77
ORD_0046447,1,credit_card,2,1606.14
ORD_0046448,1,voucher,1,2339.51
ORD_0046449,1,debit_card,3,2356.39
ORD_0046450,1,credit_card,2,2873.58
ORD_0046451,1,credit_card,6,2957.19
ORD_0046452,1,voucher,1,1078.38
ORD_0046453,1,boleto,1,176.86
ORD_0046454,1,debit_card,1,302.32
ORD_0046455,1,debit_card,1,2649.34
ORD_0046456,1,debit_card,6,2499.95
ORD_0046457,1,credit_card,6,999.92
ORD_0046457,2,boleto,1,23.76
ORD_0046458,1,credit_card,1,977.09
ORD_0046458,2,boleto,12,47.15
ORD_0046459,1,credit_card,1,2523.31
ORD_0046459,2,credit_card,2,70.92
ORD_0046460,1,credit_card,3,31.98
ORD_0046461,1,boleto,3,2991.91
ORD_0046462,1,credit_card,1,1658.52
ORD_0046463,1,boleto,6,1748.68
ORD_0046464,1,credit_card,12,2986.81
ORD_0046464,2,voucher,1,37.72
ORD_0046465,1,credit_card,12,2856.16
ORD_0046466,1,voucher,6,2512.41
ORD_0046467,1,credit_card,1,1865.7
ORD_0046468,1,credit_card,1,2028.36
ORD_0046469,1,credit_card,1,2471.46
ORD_0046470,1,credit_card,1,1565.3
ORD_0046471,1,debit_card,1,855.71
ORD_0046472,1,debit_card,6,1433.87
ORD_0046473,1,credit_card,1,673.16
ORD_0046474,1,debit_card,1,775.39
ORD_0046474,2,debit_card,3,41.65
ORD_0046475,1,boleto,1,2954.03
ORD_0046476,1,debit_card,1,1032.14
ORD_0046477,1,voucher,6,1758.69
ORD_0046478,1,voucher,2,2613.32
ORD_0046479,1,boleto,2,607.62
ORD_0046480,1,credit_card,6,1490.85
ORD_0046481,1,debit_card,2,1810.84
ORD_0046482,1,credit_card,6,2781.63
ORD_0046483,1,debit_card,6,1431.37
ORD_0046484,1,debit_card,1,1405.28
ORD_0046485,1,credit_card,1,440.65
ORD_0046486,1,voucher,1,2992.34
ORD_0046487,1,credit_card,3,1639.82
ORD_0046487,2,debit_card,2,70.43
ORD_0046488,1,debit_card,3,1551.37
ORD_0046489,1,credit_card,3,1987.9
ORD_0046490,1,boleto,1,208.96
ORD_0046491,1,credit_card,3,1763.4
ORD_0046492,1,credit_card,1,1244.95
ORD_0046493,1,credit_card,6,479.3
ORD_0046494,1,credit_card,3,2981.46
ORD_0046495,1,credit_card,12,1393.72
ORD_0046496,1,debit_card,1,2083.65
ORD_0046497,1,credit_card,1,574.1
ORD_0046498,1,credit_card,2,387.2
ORD_0046499,1,credit_card,1,719.34
ORD_0046500,1,credit_card,3,43.09
ORD_0046501,1,voucher,1,765.61
ORD_0046502,1,debit_card,12,783.49
ORD_0046503,1,credit_card,1,2577.65
ORD_0046504,1,debit_card,2,2986.47
ORD_0046505,1,credit_card,1,467.01
ORD_0046506,1,credit_card,2,1406.16
ORD_0046507,1,credit_card,1,1803.6
ORD_0046508,1,debit_card,1,1324.98
ORD_0046509,1,debit_card,1,1501.09
ORD_0046510,1,credit_card,3,356.9
ORD_0046511,1,credit_card,1,1420.86
ORD_0046512,1,boleto,1,174.51
ORD_0046513,1,credit_card,1,1962.16
ORD_0046513,2,boleto,1,78.6
ORD_0046514,1,credit_card,12,1727.74
ORD_0046515,1,credit_card,1,2470.78
ORD_0046516,1,debit_card,6,2561.95
ORD_0046517,1,boleto,12,2412.58
ORD_0046518,1,credit_card,3,674.4
ORD_0046519,1,credit_card,1,1799.86
ORD_0046520,1,debit_card,1,1266.98
ORD_0046521,1,credit_card,3,1178.4
ORD_0046522,1,credit_card,1,2379.35
ORD_0046523,1,credit_card,1,375.17
ORD_0046523,2,boleto,2,91.76
ORD_0046524,1,debit_card,3,567.65
ORD_0046524,2,credit_card,1,99.05
ORD_0046525,1,credit_card,1,1487.54
ORD_0046526,1,credit_card,3,2150.55
ORD_0046527,1,voucher,6,61.36
ORD_0046528,1,credit_card,12,1960.78
ORD_0046528,2,credit_card,2,66.81
ORD_0046529,1,debit_card,6,664.75
ORD_0046530,1,debit_card,12,2944.54
ORD_0046531,1,credit_card,1,2859.92
ORD_0046532,1,debit_card,3,455.67
ORD_0046533,1,voucher,1,107.72
ORD_0046534,1,credit_card,1,823.72
ORD_0046535,1,voucher,1,105.24
ORD_0046536,1,credit_card,6,2507.98
ORD_0046537,1,credit_card,6,616.79
ORD_0046538,1,voucher,2,931.16
ORD_0046538,2,credit_card,1,86.97
ORD_0046539,1,credit_card,1,865.11
ORD_0046540,1,debit_card,3,2908.43
ORD_0046541,1,debit_card,6,2437.22
ORD_0046541,2,credit_card,1,85.65
ORD_0046542,1,credit_card,3,1412.3
ORD_0046543,1,credit_card,6,837.09
ORD_0046544,1,credit_card,3,1211.28
ORD_0046545,1,credit_card,2,1160.95
ORD_0046546,1,credit_card,1,2661.75
ORD_0046547,1,voucher,2,2806.68
ORD_0046548,1,debit_card,3,877.04
ORD_0046549,1,boleto,6,2542.43
ORD_0046550,1,voucher,1,734.76
ORD_0046551,1,credit_card,2,2023.34
ORD_0046552,1,debit_card,1,1124.14
ORD_0046553,1,credit_card,6,2038.12
ORD_0046554,1,boleto,1,247.23
ORD_0046554,2,credit_card,1,43.01
ORD_0046555,1,voucher,1,1414.98
ORD_0046556,1,credit_card,1,966.34
ORD_0046557,1,credit_card,1,1972.19
ORD_0046558,1,credit_card,3,934.79
ORD_0046559,1,boleto,3,2708.71
ORD_0046560,1,credit_card,1,2237.34
ORD_0046560,2,credit_card,1,33.15
ORD_0046561,1,credit_card,6,493.04
ORD_0046561,2,credit_card,1,74.07
ORD_0046562,1,debit_card,3,2403.15
ORD_0046563,1,credit_card,1,1018.79
ORD_0046564,1,credit_card,6,160.32
ORD_0046565,1,credit_card,6,2617.54
ORD_0046566,1,boleto,2,285.92
ORD_0046567,1,credit_card,1,1266.17
ORD_0046568,1,boleto,1,1955.45
ORD_0046569,1,credit_card,1,1908.0
ORD_0046570,1,boleto,3,1896.19
ORD_0046571,1,credit_card,1,1304.63
ORD_0046572,1,credit_card,1,1210.04
ORD_0046572,2,debit_card,2,25.19
ORD_0046573,1,credit_card,6,1391.95
ORD_0046574,1,debit_card,1,2543.25
ORD_0046575,1,credit_card,12,1136.45
ORD_0046576,1,credit_card,1,1279.32
ORD_0046577,1,credit_card,1,1882.01
ORD_0046578,1,voucher,1,604.12
ORD_0046579,1,credit_card,1,1660.93
ORD_0046580,1,credit_card,1,1340.03
ORD_0046580,2,boleto,2,28.5
ORD_0046581,1,debit_card,1,196.12
ORD_0046582,1,credit_card,3,2516.06
ORD_0046582,2,boleto,1,95.35
ORD_0046583,1,credit_card,1,1909.32
ORD_0046584,1,boleto,3,2235.51
ORD_0046584,2,debit_card,3,16.67
ORD_0046585,1,credit_card,6,48.46
ORD_0046585,2,credit_card,2,43.92
ORD_0046586,1,credit_card,2,2815.14
ORD_0046586,2,voucher,1,97.5
ORD_0046587,1,credit_card,2,1641.93
ORD_0046588,1,boleto,1,722.42
ORD_0046588,2,credit_card,3,31.71
ORD_0046589,1,voucher,6,1016.77
ORD_0046589,2,credit_card,6,63.94
ORD_0046590,1,boleto,1,2818.56
ORD_0046591,1,credit_card,1,473.28
ORD_0046592,1,credit_card,6,1479.98
ORD_0046593,1,debit_card,12,2036.7
ORD_0046594,1,voucher,1,1174.41
ORD_0046595,1,boleto,2,2674.89
ORD_0046595,2,boleto,1,11.47
ORD_0046596,1,debit_card,1,2577.42
ORD_0046597,1,credit_card,6,307.64
ORD_0046598,1,boleto,3,145.82
ORD_0046599,1,credit_card,6,487.26
ORD_0046600,1,debit_card,12,1927.79
ORD_0046601,1,credit_card,6,1035.24
ORD_0046602,1,credit_card,1,2294.2
ORD_0046603,1,boleto,1,1678.65
ORD_0046604,1,credit_card,12,2698.16
ORD_0046605,1,voucher,1,2126.85
ORD_0046606,1,voucher,2,2891.73
ORD_0046607,1,voucher,1,2249.32
ORD_0046608,1,credit_card,3,2516.47
ORD_0046609,1,credit_card,1,1260.14
ORD_0046610,1,boleto,12,1490.32
ORD_0046611,1,credit_card,12,338.56
ORD_0046612,1,debit_card,1,1344.19
ORD_0046613,1,credit_card,1,405.84
ORD_0046614,1,debit_card,1,435.13
ORD_0046615,1,credit_card,6,159.16
ORD_0046615,2,credit_card,1,76.07
ORD_0046616,1,voucher,1,1466.68
ORD_0046617,1,debit_card,2,1072.86
ORD_0046618,1,credit_card,1,2278.4
ORD_0046619,1,boleto,12,1861.88
ORD_0046620,1,debit_card,1,992.33
ORD_0046621,1,debit_card,2,291.51
ORD_0046621,2,credit_card,12,71.17
ORD_0046622,1,voucher,1,1440.93
ORD_0046623,1,boleto,3,1718.34
ORD_0046624,1,credit_card,2,1584.87
ORD_0046625,1,voucher,1,1933.54
ORD_0046626,1,boleto,1,1057.99
ORD_0046627,1,voucher,6,2920.03
ORD_0046628,1,boleto,3,2273.12
ORD_0046628,2,credit_card,1,19.74
ORD_0046629,1,credit_card,3,1484.1
ORD_0046630,1,credit_card,1,2622.16
ORD_0046631,1,voucher,2,498.61
ORD_0046632,1,voucher,1,1130.85
ORD_0046633,1,debit_card,1,1747.02
ORD_0046634,1,credit_card,6,1862.27
ORD_0046635,1,debit_card,1,2110.7
ORD_0046636,1,credit_card,3,1516.88
ORD_0046637,1,credit_card,1,1614.81
ORD_0046638,1,credit_card,1,967.22
ORD_0046639,1,credit_card,1,1636.44
ORD_0046640,1,credit_card,6,2219.89
ORD_0046641,1,credit_card,1,564.79
ORD_0046642,1,credit_card,1,725.46
ORD_0046643,1,credit_card,3,2983.41
ORD_0046644,1,credit_card,1,364.51
ORD_0046645,1,credit_card,12,1199.52
ORD_0046646,1,debit_card,6,1851.31
ORD_0046647,1,voucher,1,934.69
ORD_0046647,2,credit_card,1,21.29
ORD_0046648,1,debit_card,3,1491.14
ORD_0046648,2,credit_card,1,34.3
ORD_0046649,1,credit_card,2,2868.95
ORD_0046650,1,debit_card,2,2226.62
ORD_0046650,2,credit_card,1,43.59
ORD_0046651,1,credit_card,12,572.92
ORD_0046652,1,boleto,12,1493.75
ORD_0046653,1,debit_card,2,177.95
ORD_0046654,1,voucher,6,2063.88
ORD_0046655,1,voucher,6,1342.05
ORD_0046656,1,credit_card,1,1524.5
ORD_0046657,1,debit_card,6,793.12
ORD_0046658,1,boleto,12,2076.09
ORD_0046659,1,credit_card,2,2653.12
ORD_0046660,1,credit_card,1,1348.54
ORD_0046661,1,boleto,6,2523.08
ORD_0046662,1,boleto,2,384.75
ORD_0046662,2,credit_card,12,57.41
ORD_0046663,1,credit_card,6,1796.66
ORD_0046664,1,debit_card,6,209.98
ORD_0046665,1,voucher,1,1366.33
ORD_0046666,1,credit_card,12,1649.97
ORD_0046667,1,credit_card,12,1382.75
ORD_0046668,1,credit_card,2,1000.93
ORD_0046669,1,boleto,6,1078.97
ORD_0046670,1,credit_card,6,236.05
ORD_0046671,1,boleto,1,657.22
ORD_0046672,1,debit_card,6,1381.44
ORD_0046673,1,debit_card,1,2501.55
ORD_0046674,1,credit_card,1,2569.78
ORD_0046674,2,credit_card,3,10.31
ORD_0046675,1,credit_card,2,1870.0
ORD_0046675,2,credit_card,6,24.75
ORD_0046676,1,credit_card,1,1402.04
ORD_0046677,1,voucher,1,1127.84
ORD_0046677,2,debit_card,6,70.01
ORD_0046678,1,credit_card,12,657.28
ORD_0046678,2,credit_card,2,50.59
ORD_0046679,1,credit_card,3,2828.0
ORD_0046680,1,credit_card,6,2928.11
ORD_0046681,1,credit_card,6,1786.6
ORD_0046681,2,boleto,1,84.04
ORD_0046682,1,credit_card,2,257.74
ORD_0046683,1,voucher,1,2048.16
ORD_0046684,1,boleto,3,1622.1
ORD_0046685,1,voucher,1,702.55
ORD_0046685,2,boleto,12,41.94
ORD_0046686,1,credit_card,3,92.61
ORD_0046687,1,voucher,2,794.64
ORD_0046687,2,credit_card,12,55.13
ORD_0046688,1,voucher,1,535.8
ORD_0046688,2,voucher,12,86.88
ORD_0046689,1,credit_card,1,1881.19
ORD_0046690,1,boleto,6,156.66
ORD_0046691,1,credit_card,1,465.27
ORD_0046692,1,credit_card,2,1796.46
ORD_0046693,1,voucher,6,1896.97
ORD_0046694,1,voucher,12,533.68
ORD_0046695,1,credit_card,1,2961.37
ORD_0046696,1,debit_card,1,2607.35
ORD_0046697,1,debit_card,1,1216.81
ORD_0046698,1,voucher,1,2790.71
ORD_0046699,1,boleto,12,2485.22
ORD_0046700,1,voucher,1,1318.94
ORD_0046701,1,debit_card,1,31.84
ORD_0046702,1,credit_card,2,492.01
ORD_0046703,1,credit_card,3,1578.84
ORD_0046704,1,voucher,2,2324.79
ORD_0046705,1,credit_card,2,1324.06
ORD_0046705,2,credit_card,12,97.17
ORD_0046706,1,voucher,6,1568.51
ORD_0046706,2,debit_card,6,42.59
ORD_0046707,1,debit_card,1,650.87
ORD_0046708,1,voucher,1,1557.63
ORD_0046709,1,credit_card,3,174.0
ORD_0046710,1,credit_card,2,165.59
ORD_0046711,1,boleto,1,2157.22
ORD_0046712,1,voucher,12,143.32
ORD_0046713,1,boleto,1,1213.29
ORD_0046714,1,credit_card,1,348.24
ORD_0046714,2,credit_card,1,40.48
ORD_0046715,1,voucher,12,103.45
ORD_0046716,1,voucher,1,2666.46
ORD_0046717,1,debit_card,3,2297.13
ORD_0046718,1,credit_card,1,658.87
ORD_0046719,1,credit_card,2,2017.09
ORD_0046720,1,credit_card,6,1271.06
ORD_0046721,1,debit_card,2,1655.55
ORD_0046721,2,voucher,2,34.32
ORD_0046722,1,voucher,2,1612.03
ORD_0046723,1,voucher,6,2448.03
ORD_0046724,1,credit_card,1,1930.61
ORD_0046725,1,boleto,12,1083.33
ORD_0046726,1,debit_card,12,1089.22
ORD_0046727,1,voucher,6,2849.47
ORD_0046728,1,credit_card,3,1890.35
ORD_0046728,2,voucher,2,40.64
ORD_0046729,1,debit_card,12,2458.27
ORD_0046730,1,debit_card,6,2361.58
ORD_0046731,1,voucher,12,1876.51
ORD_0046732,1,voucher,12,2596.84
ORD_0046733,1,credit_card,1,524.46
ORD_0046734,1,credit_card,2,1304.48
ORD_0046734,2,credit_card,12,94.96
ORD_0046735,1,debit_card,1,2198.48
ORD_0046735,2,boleto,1,21.12
ORD_0046736,1,credit_card,1,1721.0
ORD_0046737,1,credit_card,1,2727.55
ORD_0046738,1,credit_card,1,1275.43
ORD_0046739,1,credit_card,3,113.19
ORD_0046740,1,credit_card,1,2657.01
ORD_0046741,1,debit_card,12,2979.53
ORD_0046741,2,credit_card,6,71.45
ORD_0046742,1,debit_card,6,1150.88
ORD_0046743,1,credit_card,1,2624.13
ORD_0046744,1,credit_card,6,923.13
ORD_0046744,2,credit_card,6,23.47
ORD_0046745,1,credit_card,3,1082.62
ORD_0046746,1,credit_card,1,2640.06
ORD_0046747,1,debit_card,1,2078.24
ORD_0046748,1,credit_card,12,2555.16
ORD_0046749,1,credit_card,2,411.89
ORD_0046750,1,credit_card,12,2841.23
ORD_0046750,2,voucher,2,84.2
ORD_0046751,1,credit_card,1,2887.57
ORD_0046752,1,voucher,1,2128.54
ORD_0046753,1,credit_card,1,1867.35
ORD_0046754,1,voucher,12,120.35
ORD_0046755,1,debit_card,2,2897.58
ORD_0046756,1,debit_card,3,2740.8
ORD_0046757,1,boleto,1,899.12
ORD_0046758,1,debit_card,6,2687.03
ORD_0046759,1,debit_card,1,2837.24
ORD_0046760,1,boleto,6,225.81
ORD_0046761,1,credit_card,6,2887.14
ORD_0046762,1,credit_card,1,2403.65
ORD_0046763,1,credit_card,1,2974.75
ORD_0046764,1,credit_card,2,2686.02
ORD_0046765,1,voucher,1,1391.9
ORD_0046766,1,credit_card,1,2678.14
ORD_0046767,1,boleto,1,1305.51
ORD_0046767,2,voucher,1,23.64
ORD_0046768,1,credit_card,6,2329.04
ORD_0046768,2,debit_card,1,65.34
ORD_0046769,1,boleto,3,204.38
ORD_0046770,1,debit_card,1,2746.18
ORD_0046771,1,boleto,1,1863.87
ORD_0046772,1,boleto,1,2827.32
ORD_0046773,1,boleto,1,426.38
ORD_0046774,1,credit_card,3,2052.29
ORD_0046775,1,credit_card,3,910.7
ORD_0046776,1,debit_card,2,2843.45
ORD_0046777,1,boleto,2,1737.05
ORD_0046778,1,voucher,12,2353.31
ORD_0046779,1,credit_card,6,382.32
ORD_0046780,1,credit_card,1,2428.92
ORD_0046780,2,credit_card,1,51.83
ORD_0046781,1,credit_card,12,806.23
ORD_0046781,2,credit_card,3,66.65
ORD_0046782,1,debit_card,1,90.88
ORD_0046783,1,credit_card,3,1243.61
ORD_0046784,1,credit_card,1,272.31
ORD_0046785,1,credit_card,1,2986.86
ORD_0046786,1,boleto,1,1875.65
ORD_0046787,1,credit_card,2,1697.67
ORD_0046788,1,boleto,1,2294.95
ORD_0046789,1,debit_card,3,2729.8
ORD_0046790,1,credit_card,1,1833.93
ORD_0046790,2,voucher,1,37.2
ORD_0046791,1,boleto,12,1792.15
ORD_0046792,1,credit_card,12,1207.15
ORD_0046793,1,credit_card,1,141.17
ORD_0046793,2,boleto,6,52.13
ORD_0046794,1,credit_card,12,1857.35
ORD_0046795,1,debit_card,12,2749.8
ORD_0046796,1,voucher,1,2202.92
ORD_0046796,2,credit_card,1,88.35
ORD_0046797,1,credit_card,3,2898.54
ORD_0046798,1,debit_card,12,1654.79
ORD_0046799,1,voucher,3,2302.32
ORD_0046800,1,debit_card,12,422.76
ORD_0046801,1,credit_card,3,296.72
ORD_0046802,1,credit_card,1,2892.12
ORD_0046803,1,debit_card,1,2150.55
ORD_0046804,1,debit_card,1,1247.31
ORD_0046805,1,credit_card,1,2642.94
ORD_0046805,2,voucher,2,24.24
ORD_0046806,1,credit_card,1,1153.02
ORD_0046807,1,credit_card,1,948.11
ORD_0046808,1,boleto,3,1466.2
ORD_0046809,1,credit_card,1,1676.73
ORD_0046810,1,boleto,1,2311.37
ORD_0046811,1,voucher,12,1190.86
ORD_0046812,1,boleto,12,994.13
ORD_0046813,1,voucher,1,2048.72
ORD_0046813,2,debit_card,6,94.36
ORD_0046814,1,debit_card,1,673.36
ORD_0046814,2,credit_card,1,41.72
ORD_0046815,1,credit_card,12,1040.77
ORD_0046815,2,voucher,1,58.73
ORD_0046816,1,boleto,2,2750.02
ORD_0046817,1,boleto,1,1987.91
ORD_0046818,1,boleto,1,1149.32
ORD_0046819,1,voucher,2,2750.28
ORD_0046819,2,credit_card,1,47.68
ORD_0046820,1,credit_card,1,2446.77
ORD_0046820,2,debit_card,3,48.51
ORD_0046821,1,voucher,12,847.96
ORD_0046822,1,credit_card,12,929.84
ORD_0046823,1,credit_card,1,2285.63
ORD_0046824,1,credit_card,1,2804.16
ORD_0046825,1,credit_card,12,2660.56
ORD_0046826,1,boleto,1,2660.86
ORD_0046826,2,voucher,2,13.53
ORD_0046827,1,debit_card,2,2665.49
ORD_0046828,1,voucher,1,1907.31
ORD_0046829,1,credit_card,1,2084.52
ORD_0046830,1,credit_card,1,489.49
ORD_0046831,1,credit_card,6,431.46
ORD_0046832,1,debit_card,1,1989.27
ORD_0046833,1,credit_card,3,2431.77
ORD_0046834,1,credit_card,1,1216.61
ORD_0046835,1,credit_card,1,1817.71
ORD_0046836,1,boleto,1,104.03
ORD_0046837,1,credit_card,6,2631.41
ORD_0046838,1,credit_card,1,2251.95
ORD_0046839,1,debit_card,3,178.2
ORD_0046840,1,debit_card,6,2940.2
ORD_0046841,1,boleto,1,1849.36
ORD_0046841,2,credit_card,3,82.84
ORD_0046842,1,credit_card,3,2304.27
ORD_0046843,1,credit_card,12,1283.02
ORD_0046843,2,debit_card,6,84.86
ORD_0046844,1,credit_card,2,1186.38
ORD_0046845,1,boleto,6,1936.64
ORD_0046846,1,credit_card,1,834.56
ORD_0046847,1,credit_card,1,1875.16
ORD_0046848,1,credit_card,2,1305.74
ORD_0046849,1,boleto,1,2647.13
ORD_0046849,2,credit_card,2,57.61
ORD_0046850,1,voucher,1,428.71
ORD_0046850,2,credit_card,12,91.86
ORD_0046851,1,boleto,1,195.27
ORD_0046852,1,boleto,12,623.32
ORD_0046852,2,debit_card,6,37.98
ORD_0046853,1,boleto,2,768.19
ORD_0046853,2,credit_card,6,81.05
ORD_0046854,1,boleto,12,449.82
ORD_0046855,1,credit_card,1,2284.69
ORD_0046856,1,debit_card,12,2203.02
ORD_0046857,1,voucher,1,1711.78
ORD_0046858,1,credit_card,1,137.7
ORD_0046859,1,credit_card,1,1766.32
ORD_0046860,1,boleto,2,2697.89
ORD_0046861,1,credit_card,3,781.6
ORD_0046862,1,boleto,2,250.05
ORD_0046863,1,voucher,1,1106.77
ORD_0046864,1,voucher,2,160.94
ORD_0046865,1,voucher,1,2949.84
ORD_0046866,1,debit_card,1,1107.52
ORD_0046867,1,debit_card,6,49.39
ORD_0046868,1,debit_card,12,2230.57
ORD_0046868,2,credit_card,1,77.63
ORD_0046869,1,debit_card,2,486.72
ORD_0046870,1,credit_card,12,592.17
ORD_0046871,1,credit_card,1,710.22
ORD_0046872,1,credit_card,3,1154.24
ORD_0046873,1,credit_card,1,2627.57
ORD_0046874,1,credit_card,6,2895.15
ORD_0046875,1,credit_card,1,1686.25
ORD_0046875,2,credit_card,3,18.29
ORD_0046876,1,boleto,12,538.94
ORD_0046876,2,credit_card,6,21.25
ORD_0046877,1,credit_card,1,1903.48
ORD_0046878,1,credit_card,12,1035.75
ORD_0046879,1,credit_card,1,2862.32
ORD_0046880,1,debit_card,12,1967.83
ORD_0046880,2,credit_card,1,93.46
ORD_0046881,1,credit_card,2,820.91
ORD_0046882,1,boleto,6,2298.04
ORD_0046883,1,debit_card,3,921.95
ORD_0046884,1,boleto,2,2471.63
ORD_0046885,1,credit_card,3,988.13
ORD_0046886,1,credit_card,1,1222.25
ORD_0046887,1,voucher,1,1365.39
ORD_0046888,1,boleto,1,781.7
ORD_0046889,1,debit_card,12,2441.09
ORD_0046890,1,boleto,6,2859.83
ORD_0046891,1,voucher,1,1472.02
ORD_0046891,2,credit_card,1,68.93
ORD_0046892,1,credit_card,1,1133.33
ORD_0046893,1,credit_card,3,1078.31
ORD_0046894,1,voucher,12,863.71
ORD_0046895,1,credit_card,1,2419.71
ORD_0046896,1,voucher,6,1836.1
ORD_0046897,1,debit_card,1,192.51
ORD_0046898,1,debit_card,3,1222.37
ORD_0046899,1,credit_card,1,508.36
ORD_0046900,1,voucher,1,1521.43
ORD_0046901,1,boleto,2,990.6
ORD_0046902,1,credit_card,1,1493.34
ORD_0046903,1,credit_card,3,2900.02
ORD_0046904,1,debit_card,12,1456.33
ORD_0046905,1,voucher,1,1369.65
ORD_0046906,1,credit_card,2,2828.47
ORD_0046907,1,voucher,2,1492.43
ORD_0046908,1,voucher,1,1001.17
ORD_0046909,1,boleto,6,112.74
ORD_0046910,1,credit_card,1,2140.8
ORD_0046910,2,voucher,6,75.87
ORD_0046911,1,boleto,6,2868.46
ORD_0046912,1,credit_card,1,2298.24
ORD_0046913,1,credit_card,1,1605.47
ORD_0046914,1,credit_card,6,708.31
ORD_0046915,1,boleto,12,2879.29
ORD_0046916,1,debit_card,12,829.06
ORD_0046916,2,voucher,6,67.96
ORD_0046917,1,voucher,2,810.16
ORD_0046918,1,voucher,3,875.56
ORD_0046919,1,debit_card,1,994.24
ORD_0046920,1,credit_card,12,618.6
ORD_0046921,1,credit_card,6,168.93
ORD_0046922,1,credit_card,1,834.93
ORD_0046923,1,credit_card,12,941.8
ORD_0046924,1,voucher,2,1858.98
ORD_0046925,1,credit_card,6,319.98
ORD_0046925,2,credit_card,6,47.76
ORD_0046926,1,boleto,1,434.1
ORD_0046927,1,debit_card,3,2765.43
ORD_0046927,2,credit_card,2,64.14
ORD_0046928,1,credit_card,1,1161.68
ORD_0046929,1,credit_card,1,2940.72
ORD_0046930,1,boleto,1,756.02
ORD_0046931,1,credit_card,3,568.82
ORD_0046932,1,credit_card,2,1098.35
ORD_0046932,2,boleto,1,72.22
ORD_0046933,1,credit_card,6,2140.26
ORD_0046934,1,boleto,6,1613.73
ORD_0046935,1,boleto,2,386.94
ORD_0046936,1,credit_card,6,259.67
ORD_0046937,1,boleto,3,343.04
ORD_0046938,1,boleto,1,1985.91
ORD_0046939,1,debit_card,3,248.44
ORD_0046940,1,credit_card,2,518.09
ORD_0046941,1,voucher,3,745.08
ORD_0046942,1,boleto,1,134.46
ORD_0046943,1,credit_card,3,670.45
ORD_0046944,1,credit_card,1,2307.51
ORD_0046944,2,credit_card,1,79.94
ORD_0046945,1,boleto,12,1643.02
ORD_0046946,1,voucher,12,2355.48
ORD_0046947,1,credit_card,6,2743.51
ORD_0046947,2,voucher,12,37.55
ORD_0046948,1,credit_card,12,1765.82
ORD_0046949,1,boleto,12,245.07
ORD_0046950,1,credit_card,1,853.39
ORD_0046951,1,credit_card,2,1480.14
ORD_0046952,1,credit_card,1,2440.04
ORD_0046953,1,credit_card,6,520.7
ORD_0046954,1,credit_card,2,2838.12
ORD_0046955,1,debit_card,3,926.38
ORD_0046955,2,debit_card,12,63.18
ORD_0046956,1,credit_card,6,464.79
ORD_0046957,1,debit_card,6,888.36
ORD_0046957,2,voucher,2,77.34
ORD_0046958,1,boleto,1,1781.84
ORD_0046959,1,boleto,6,1444.58
