order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
ORD_0049416,CUST_002577,delivered,2021-03-02 06:12:00,2021-03-02 11:12:00,2021-03-04 11:12:00,2021-03-15 06:12:00,2021-03-20 06:12:00
ORD_0049417,CUST_006554,processing,2021-08-19 05:49:00,2021-08-19 12:49:00,2021-08-21 12:49:00,,2021-08-28 05:49:00
ORD_0049418,CUST_010103,invoiced,2023-05-07 05:47:00,2023-05-07 13:47:00,2023-05-10 13:47:00,,2023-05-14 05:47:00
ORD_0049419,CUST_012117,processing,2022-09-16 10:50:00,2022-09-17 07:50:00,2022-09-19 07:50:00,,2022-09-30 10:50:00
ORD_0049420,CUST_009488,cancelled,2021-04-13 13:36:00,2021-04-14 01:36:00,2021-04-15 01:36:00,,2021-04-22 13:36:00
ORD_0049421,CUST_007547,invoiced,2022-06-25 13:11:00,2022-06-25 21:11:00,2022-06-28 21:11:00,,2022-07-03 13:11:00
ORD_0049422,CUST_014314,delivered,2021-09-26 22:02:00,2021-09-27 02:02:00,2021-09-29 02:02:00,2021-10-08 22:02:00,2021-10-10 22:02:00
ORD_0049423,CUST_006585,delivered,2021-09-26 16:57:00,2021-09-26 22:57:00,2021-09-27 22:57:00,2021-10-10 16:57:00,2021-10-07 16:57:00
ORD_0049424,CUST_012081,processing,2022-03-23 05:29:00,2022-03-23 23:29:00,2022-03-26 23:29:00,,2022-03-31 05:29:00
ORD_0049425,CUST_007097,delivered,2022-08-14 23:25:00,2022-08-15 17:25:00,2022-08-17 17:25:00,2022-08-23 23:25:00,2022-08-24 23:25:00
ORD_0049426,CUST_008080,cancelled,2021-06-25 10:18:00,2021-06-26 05:18:00,2021-06-29 05:18:00,,2021-07-05 10:18:00
ORD_0049427,CUST_010674,cancelled,2022-03-19 05:38:00,2022-03-19 18:38:00,2022-03-20 18:38:00,,2022-04-01 05:38:00
ORD_0049428,CUST_013303,processing,2022-07-13 07:54:00,2022-07-13 22:54:00,2022-07-16 22:54:00,,2022-08-02 07:54:00
ORD_0049429,CUST_003600,processing,2021-07-13 18:59:00,2021-07-13 20:59:00,2021-07-14 20:59:00,,2021-07-28 18:59:00
ORD_0049430,CUST_000655,processing,2022-07-16 10:07:00,2022-07-16 23:07:00,2022-07-18 23:07:00,,2022-07-23 10:07:00
ORD_0049431,CUST_007016,delivered,2021-10-16 11:44:00,2021-10-16 17:44:00,2021-10-17 17:44:00,2021-10-29 11:44:00,2021-10-30 11:44:00
ORD_0049432,CUST_009875,invoiced,2022-04-21 07:09:00,2022-04-21 22:09:00,2022-04-22 22:09:00,,2022-05-05 07:09:00
ORD_0049433,CUST_014442,invoiced,2021-04-29 03:22:00,2021-04-29 20:22:00,2021-04-30 20:22:00,,2021-05-15 03:22:00
ORD_0049434,CUST_012403,delivered,2022-02-05 10:57:00,2022-02-05 16:57:00,2022-02-06 16:57:00,2022-02-19 10:57:00,2022-02-18 10:57:00
ORD_0049435,CUST_012318,invoiced,2023-04-16 01:26:00,2023-04-16 08:26:00,2023-04-19 08:26:00,,2023-05-05 01:26:00
ORD_0049436,CUST_008788,delivered,2022-05-15 08:06:00,2022-05-15 15:06:00,2022-05-17 15:06:00,2022-05-19 08:06:00,2022-05-24 08:06:00
ORD_0049437,CUST_011695,processing,2021-04-20 17:17:00,2021-04-20 23:17:00,2021-04-22 23:17:00,,2021-05-04 17:17:00
ORD_0049438,CUST_001582,delivered,2021-12-11 01:46:00,2021-12-11 22:46:00,2021-12-12 22:46:00,2022-01-03 01:46:00,2021-12-25 01:46:00
ORD_0049439,CUST_003984,processing,2022-02-28 03:44:00,2022-02-28 21:44:00,2022-03-02 21:44:00,,2022-03-09 03:44:00
ORD_0049440,CUST_014816,delivered,2022-09-16 18:54:00,2022-09-17 14:54:00,2022-09-20 14:54:00,2022-09-25 18:54:00,2022-09-28 18:54:00
ORD_0049441,CUST_003345,delivered,2022-11-06 01:21:00,2022-11-06 20:21:00,2022-11-07 20:21:00,2022-11-16 01:21:00,2022-11-17 01:21:00
ORD_0049442,CUST_000102,delivered,2023-05-24 20:38:00,2023-05-25 13:38:00,2023-05-28 13:38:00,2023-06-10 20:38:00,2023-06-01 20:38:00
ORD_0049443,CUST_002776,processing,2023-03-08 06:02:00,2023-03-08 07:02:00,2023-03-11 07:02:00,,2023-03-24 06:02:00
ORD_0049444,CUST_007295,delivered,2022-07-08 03:39:00,2022-07-08 20:39:00,2022-07-09 20:39:00,2022-07-15 03:39:00,2022-07-20 03:39:00
ORD_0049445,CUST_014329,invoiced,2023-02-10 22:30:00,2023-02-11 09:30:00,2023-02-14 09:30:00,,2023-02-25 22:30:00
ORD_0049446,CUST_011362,delivered,2021-10-09 10:37:00,2021-10-09 18:37:00,2021-10-12 18:37:00,2021-10-16 10:37:00,2021-10-22 10:37:00
ORD_0049447,CUST_003858,delivered,2021-04-25 04:55:00,2021-04-26 01:55:00,2021-04-28 01:55:00,2021-05-04 04:55:00,2021-05-12 04:55:00
ORD_0049448,CUST_012878,delivered,2022-03-15 05:41:00,2022-03-16 05:41:00,2022-03-19 05:41:00,2022-03-20 05:41:00,2022-03-31 05:41:00
ORD_0049449,CUST_008022,delivered,2023-03-28 23:55:00,2023-03-29 08:55:00,2023-03-30 08:55:00,2023-04-11 23:55:00,2023-04-04 23:55:00
ORD_0049450,CUST_002728,processing,2023-06-01 13:55:00,2023-06-01 17:55:00,2023-06-02 17:55:00,,2023-06-14 13:55:00
ORD_0049451,CUST_012041,cancelled,2022-07-04 23:12:00,2022-07-05 11:12:00,2022-07-08 11:12:00,,2022-07-16 23:12:00
ORD_0049452,CUST_003842,delivered,2021-02-14 12:17:00,2021-02-14 16:17:00,2021-02-16 16:17:00,2021-02-21 12:17:00,2021-03-01 12:17:00
ORD_0049453,CUST_003151,shipped,2022-11-17 09:04:00,2022-11-17 18:04:00,2022-11-20 18:04:00,,2022-12-02 09:04:00
ORD_0049454,CUST_009568,delivered,2021-09-25 01:59:00,2021-09-25 20:59:00,2021-09-27 20:59:00,2021-10-01 01:59:00,2021-10-06 01:59:00
ORD_0049455,CUST_003942,cancelled,2021-06-16 19:09:00,2021-06-17 16:09:00,2021-06-20 16:09:00,,2021-07-03 19:09:00
ORD_0049456,CUST_008706,processing,2021-06-09 23:06:00,2021-06-10 20:06:00,2021-06-13 20:06:00,,2021-06-25 23:06:00
ORD_0049457,CUST_013386,invoiced,2023-01-07 02:08:00,2023-01-07 12:08:00,2023-01-09 12:08:00,,2023-01-20 02:08:00
ORD_0049458,CUST_001954,delivered,2023-06-13 06:15:00,2023-06-14 03:15:00,2023-06-15 03:15:00,2023-06-22 06:15:00,2023-06-30 06:15:00
ORD_0049459,CUST_010563,delivered,2022-08-20 11:52:00,2022-08-21 09:52:00,2022-08-24 09:52:00,2022-09-06 11:52:00,2022-08-31 11:52:00
ORD_0049460,CUST_008050,shipped,2022-02-26 16:23:00,2022-02-27 05:23:00,2022-03-02 05:23:00,,2022-03-13 16:23:00
ORD_0049461,CUST_003592,invoiced,2023-02-24 13:08:00,2023-02-24 14:08:00,2023-02-25 14:08:00,,2023-03-09 13:08:00
ORD_0049462,CUST_003699,delivered,2021-07-15 05:25:00,2021-07-15 11:25:00,2021-07-16 11:25:00,2021-07-18 05:25:00,2021-08-02 05:25:00
ORD_0049463,CUST_008828,processing,2022-01-27 19:30:00,2022-01-28 11:30:00,2022-01-31 11:30:00,,2022-02-09 19:30:00
ORD_0049464,CUST_012962,delivered,2022-04-13 16:47:00,2022-04-13 21:47:00,2022-04-16 21:47:00,2022-04-19 16:47:00,2022-04-20 16:47:00
ORD_0049465,CUST_011749,invoiced,2023-05-06 05:22:00,2023-05-06 11:22:00,2023-05-09 11:22:00,,2023-05-14 05:22:00
ORD_0049466,CUST_014902,delivered,2022-11-10 21:06:00,2022-11-11 02:06:00,2022-11-14 02:06:00,2022-11-23 21:06:00,2022-11-25 21:06:00
ORD_0049467,CUST_000011,delivered,2021-04-12 11:29:00,2021-04-13 01:29:00,2021-04-15 01:29:00,2021-05-02 11:29:00,2021-04-27 11:29:00
ORD_0049468,CUST_011661,shipped,2021-12-11 00:26:00,2021-12-11 23:26:00,2021-12-14 23:26:00,,2021-12-22 00:26:00
ORD_0049469,CUST_009074,shipped,2021-03-27 16:54:00,2021-03-28 11:54:00,2021-03-29 11:54:00,,2021-04-16 16:54:00
ORD_0049470,CUST_005909,cancelled,2023-05-01 08:28:00,2023-05-02 07:28:00,2023-05-05 07:28:00,,2023-05-09 08:28:00
ORD_0049471,CUST_006058,delivered,2022-06-24 14:08:00,2022-06-25 11:08:00,2022-06-28 11:08:00,2022-07-06 14:08:00,2022-07-06 14:08:00
ORD_0049472,CUST_014083,shipped,2022-08-06 13:06:00,2022-08-06 16:06:00,2022-08-09 16:06:00,,2022-08-13 13:06:00
ORD_0049473,CUST_005700,processing,2021-03-18 04:09:00,2021-03-18 13:09:00,2021-03-19 13:09:00,,2021-04-05 04:09:00
ORD_0049474,CUST_013747,shipped,2021-04-23 15:45:00,2021-04-24 06:45:00,2021-04-27 06:45:00,,2021-05-11 15:45:00
ORD_0049475,CUST_014046,delivered,2021-04-28 03:53:00,2021-04-28 04:53:00,2021-05-01 04:53:00,2021-05-10 03:53:00,2021-05-18 03:53:00
ORD_0049476,CUST_008102,delivered,2022-08-11 10:17:00,2022-08-11 23:17:00,2022-08-13 23:17:00,2022-08-17 10:17:00,2022-08-21 10:17:00
ORD_0049477,CUST_001623,cancelled,2021-08-14 10:05:00,2021-08-14 18:05:00,2021-08-17 18:05:00,,2021-09-02 10:05:00
ORD_0049478,CUST_008761,delivered,2022-07-10 17:26:00,2022-07-11 15:26:00,2022-07-13 15:26:00,2022-07-19 17:26:00,2022-07-24 17:26:00
ORD_0049479,CUST_004775,cancelled,2021-08-04 21:58:00,2021-08-05 12:58:00,2021-08-06 12:58:00,,2021-08-13 21:58:00
ORD_0049480,CUST_008996,invoiced,2021-02-01 16:06:00,2021-02-01 21:06:00,2021-02-03 21:06:00,,2021-02-10 16:06:00
ORD_0049481,CUST_004120,delivered,2023-05-30 05:43:00,2023-05-30 20:43:00,2023-05-31 20:43:00,2023-06-03 05:43:00,2023-06-14 05:43:00
ORD_0049482,CUST_004933,cancelled,2023-02-13 09:08:00,2023-02-13 19:08:00,2023-02-16 19:08:00,,2023-02-25 09:08:00
ORD_0049483,CUST_009469,shipped,2021-02-22 19:14:00,2021-02-23 13:14:00,2021-02-26 13:14:00,,2021-03-10 19:14:00
ORD_0049484,CUST_003181,invoiced,2021-12-06 22:32:00,2021-12-07 08:32:00,2021-12-10 08:32:00,,2021-12-15 22:32:00
ORD_0049485,CUST_006781,delivered,2021-11-11 08:04:00,2021-11-12 04:04:00,2021-11-14 04:04:00,2021-11-16 08:04:00,2021-11-20 08:04:00
ORD_0049486,CUST_005266,invoiced,2021-07-23 10:04:00,2021-07-23 19:04:00,2021-07-26 19:04:00,,2021-08-02 10:04:00
ORD_0049487,CUST_001686,processing,2021-03-07 08:47:00,2021-03-08 03:47:00,2021-03-11 03:47:00,,2021-03-25 08:47:00
ORD_0049488,CUST_014137,invoiced,2022-08-21 22:56:00,2022-08-22 16:56:00,2022-08-25 16:56:00,,2022-09-10 22:56:00
ORD_0049489,CUST_005611,delivered,2022-09-28 15:24:00,2022-09-29 12:24:00,2022-09-30 12:24:00,2022-10-03 15:24:00,2022-10-17 15:24:00
ORD_0049490,CUST_013626,delivered,2022-10-16 09:30:00,2022-10-16 12:30:00,2022-10-19 12:30:00,2022-10-20 09:30:00,2022-10-31 09:30:00
ORD_0049491,CUST_003809,delivered,2022-11-06 21:07:00,2022-11-07 10:07:00,2022-11-10 10:07:00,2022-11-17 21:07:00,2022-11-13 21:07:00
ORD_0049492,CUST_000930,shipped,2022-01-20 00:04:00,2022-01-20 22:04:00,2022-01-23 22:04:00,,2022-02-06 00:04:00
ORD_0049493,CUST_008092,invoiced,2021-05-29 04:13:00,2021-05-30 02:13:00,2021-05-31 02:13:00,,2021-06-09 04:13:00
ORD_0049494,CUST_001048,shipped,2021-02-15 19:23:00,2021-02-16 10:23:00,2021-02-19 10:23:00,,2021-03-05 19:23:00
ORD_0049495,CUST_014468,delivered,2022-05-24 15:17:00,2022-05-25 08:17:00,2022-05-27 08:17:00,2022-06-02 15:17:00,2022-06-11 15:17:00
ORD_0049496,CUST_003915,delivered,2021-12-12 01:04:00,2021-12-12 03:04:00,2021-12-14 03:04:00,2021-12-27 01:04:00,2021-12-21 01:04:00
ORD_0049497,CUST_002955,delivered,2022-04-08 04:25:00,2022-04-08 11:25:00,2022-04-10 11:25:00,2022-04-19 04:25:00,2022-04-22 04:25:00
ORD_0049498,CUST_005587,delivered,2021-12-06 13:58:00,2021-12-07 06:58:00,2021-12-08 06:58:00,2021-12-11 13:58:00,2021-12-16 13:58:00
ORD_0049499,CUST_002224,shipped,2022-05-20 01:27:00,2022-05-20 18:27:00,2022-05-23 18:27:00,,2022-05-27 01:27:00
ORD_0049500,CUST_013639,delivered,2022-04-09 17:53:00,2022-04-10 01:53:00,2022-04-13 01:53:00,2022-04-18 17:53:00,2022-04-26 17:53:00
ORD_0049501,CUST_013617,delivered,2023-02-23 00:59:00,2023-02-23 13:59:00,2023-02-26 13:59:00,2023-03-15 00:59:00,2023-03-11 00:59:00
ORD_0049502,CUST_014375,delivered,2022-11-07 08:30:00,2022-11-08 01:30:00,2022-11-11 01:30:00,2022-11-28 08:30:00,2022-11-20 08:30:00
ORD_0049503,CUST_011180,processing,2021-09-29 00:17:00,2021-09-29 22:17:00,2021-10-01 22:17:00,,2021-10-06 00:17:00
ORD_0049504,CUST_014186,invoiced,2022-06-17 03:00:00,2022-06-17 22:00:00,2022-06-20 22:00:00,,2022-07-02 03:00:00
ORD_0049505,CUST_006767,invoiced,2021-09-11 19:23:00,2021-09-12 09:23:00,2021-09-15 09:23:00,,2021-09-30 19:23:00
ORD_0049506,CUST_002990,delivered,2021-03-11 11:17:00,2021-03-11 20:17:00,2021-03-12 20:17:00,2021-03-14 11:17:00,2021-03-26 11:17:00
ORD_0049507,CUST_004469,processing,2022-08-10 00:19:00,2022-08-10 11:19:00,2022-08-13 11:19:00,,2022-08-28 00:19:00
ORD_0049508,CUST_008425,delivered,2021-12-06 11:45:00,2021-12-06 23:45:00,2021-12-09 23:45:00,2021-12-10 11:45:00,2021-12-24 11:45:00
ORD_0049509,CUST_014434,delivered,2023-02-14 01:01:00,2023-02-14 03:01:00,2023-02-16 03:01:00,2023-02-17 01:01:00,2023-02-23 01:01:00
ORD_0049510,CUST_001645,invoiced,2022-06-16 15:46:00,2022-06-16 16:46:00,2022-06-18 16:46:00,,2022-06-25 15:46:00
ORD_0049511,CUST_005000,delivered,2023-03-27 06:02:00,2023-03-27 07:02:00,2023-03-30 07:02:00,2023-04-07 06:02:00,2023-04-09 06:02:00
ORD_0049512,CUST_014343,invoiced,2021-12-24 19:17:00,2021-12-24 20:17:00,2021-12-25 20:17:00,,2022-01-11 19:17:00
ORD_0049513,CUST_007414,delivered,2023-01-26 17:24:00,2023-01-27 08:24:00,2023-01-30 08:24:00,2023-01-29 17:24:00,2023-02-14 17:24:00
ORD_0049514,CUST_013111,shipped,2023-06-02 16:02:00,2023-06-03 02:02:00,2023-06-04 02:02:00,,2023-06-10 16:02:00
ORD_0049515,CUST_007333,delivered,2022-01-14 16:40:00,2022-01-15 14:40:00,2022-01-17 14:40:00,2022-02-11 16:40:00,2022-02-01 16:40:00
ORD_0049516,CUST_007962,invoiced,2021-04-21 02:24:00,2021-04-21 23:24:00,2021-04-24 23:24:00,,2021-05-01 02:24:00
ORD_0049517,CUST_003823,delivered,2023-03-16 04:43:00,2023-03-16 07:43:00,2023-03-18 07:43:00,2023-03-24 04:43:00,2023-03-29 04:43:00
ORD_0049518,CUST_013398,cancelled,2021-08-15 20:49:00,2021-08-16 13:49:00,2021-08-17 13:49:00,,2021-08-27 20:49:00
ORD_0049519,CUST_006001,shipped,2021-07-25 13:52:00,2021-07-26 06:52:00,2021-07-27 06:52:00,,2021-08-06 13:52:00
ORD_0049520,CUST_006763,invoiced,2023-03-07 03:11:00,2023-03-07 04:11:00,2023-03-09 04:11:00,,2023-03-18 03:11:00
ORD_0049521,CUST_000779,invoiced,2021-05-01 13:10:00,2021-05-02 12:10:00,2021-05-04 12:10:00,,2021-05-08 13:10:00
ORD_0049522,CUST_011688,delivered,2021-09-11 01:07:00,2021-09-11 07:07:00,2021-09-12 07:07:00,2021-09-19 01:07:00,2021-09-21 01:07:00
ORD_0049523,CUST_014114,cancelled,2023-05-25 16:25:00,2023-05-25 22:25:00,2023-05-27 22:25:00,,2023-06-04 16:25:00
ORD_0049524,CUST_002301,processing,2022-04-06 15:22:00,2022-04-06 19:22:00,2022-04-09 19:22:00,,2022-04-24 15:22:00
ORD_0049525,CUST_012632,delivered,2023-02-21 05:09:00,2023-02-21 08:09:00,2023-02-24 08:09:00,2023-02-24 05:09:00,2023-02-28 05:09:00
ORD_0049526,CUST_007724,shipped,2022-04-10 01:19:00,2022-04-10 04:19:00,2022-04-12 04:19:00,,2022-04-25 01:19:00
ORD_0049527,CUST_008826,delivered,2022-04-29 19:34:00,2022-04-30 02:34:00,2022-05-02 02:34:00,2022-05-07 19:34:00,2022-05-19 19:34:00
ORD_0049528,CUST_004675,cancelled,2022-07-08 08:57:00,2022-07-08 09:57:00,2022-07-09 09:57:00,,2022-07-15 08:57:00
ORD_0049529,CUST_001714,delivered,2022-01-22 02:43:00,2022-01-22 11:43:00,2022-01-25 11:43:00,2022-01-31 02:43:00,2022-02-08 02:43:00
ORD_0049530,CUST_002284,cancelled,2022-03-25 07:16:00,2022-03-25 10:16:00,2022-03-27 10:16:00,,2022-04-06 07:16:00
ORD_0049531,CUST_005170,shipped,2022-12-14 14:39:00,2022-12-14 16:39:00,2022-12-16 16:39:00,,2023-01-03 14:39:00
ORD_0049532,CUST_008102,cancelled,2023-05-13 10:18:00,2023-05-14 02:18:00,2023-05-15 02:18:00,,2023-05-20 10:18:00
ORD_0049533,CUST_003698,delivered,2021-08-29 08:19:00,2021-08-29 10:19:00,2021-08-30 10:19:00,2021-09-02 08:19:00,2021-09-16 08:19:00
ORD_0049534,CUST_006905,shipped,2022-07-01 02:49:00,2022-07-02 02:49:00,2022-07-05 02:49:00,,2022-07-17 02:49:00
ORD_0049535,CUST_008723,shipped,2022-06-29 11:36:00,2022-06-30 06:36:00,2022-07-01 06:36:00,,2022-07-13 11:36:00
ORD_0049536,CUST_010052,processing,2021-02-20 02:17:00,2021-02-20 17:17:00,2021-02-21 17:17:00,,2021-03-03 02:17:00
ORD_0049537,CUST_012335,delivered,2021-11-30 13:42:00,2021-11-30 23:42:00,2021-12-01 23:42:00,2021-12-03 13:42:00,2021-12-11 13:42:00
ORD_0049538,CUST_003861,delivered,2022-07-26 18:52:00,2022-07-26 19:52:00,2022-07-27 19:52:00,2022-08-09 18:52:00,2022-08-04 18:52:00
ORD_0049539,CUST_008316,cancelled,2022-11-23 20:34:00,2022-11-24 20:34:00,2022-11-25 20:34:00,,2022-11-30 20:34:00
ORD_0049540,CUST_014722,processing,2021-07-13 14:01:00,2021-07-14 12:01:00,2021-07-16 12:01:00,,2021-07-21 14:01:00
ORD_0049541,CUST_012304,cancelled,2022-10-07 21:47:00,2022-10-08 02:47:00,2022-10-09 02:47:00,,2022-10-17 21:47:00
ORD_0049542,CUST_010999,shipped,2022-07-12 20:41:00,2022-07-13 20:41:00,2022-07-15 20:41:00,,2022-07-22 20:41:00
ORD_0049543,CUST_004491,cancelled,2022-09-17 17:26:00,2022-09-18 12:26:00,2022-09-19 12:26:00,,2022-09-27 17:26:00
ORD_0049544,CUST_000581,shipped,2023-03-02 09:59:00,2023-03-02 13:59:00,2023-03-05 13:59:00,,2023-03-19 09:59:00
ORD_0049545,CUST_007007,delivered,2022-10-18 16:35:00,2022-10-18 23:35:00,2022-10-21 23:35:00,2022-11-14 16:35:00,2022-11-04 16:35:00
ORD_0049546,CUST_002267,shipped,2023-02-25 14:48:00,2023-02-26 14:48:00,2023-02-27 14:48:00,,2023-03-06 14:48:00
ORD_0049547,CUST_003823,delivered,2021-11-21 05:30:00,2021-11-21 07:30:00,2021-11-23 07:30:00,2021-11-30 05:30:00,2021-12-10 05:30:00
ORD_0049548,CUST_000052,invoiced,2023-04-20 10:34:00,2023-04-21 07:34:00,2023-04-22 07:34:00,,2023-05-04 10:34:00
ORD_0049549,CUST_003493,processing,2023-06-17 01:40:00,2023-06-17 10:40:00,2023-06-18 10:40:00,,2023-06-26 01:40:00
ORD_0049550,CUST_000720,delivered,2022-02-01 05:36:00,2022-02-01 12:36:00,2022-02-04 12:36:00,2022-02-07 05:36:00,2022-02-11 05:36:00
ORD_0049551,CUST_000644,delivered,2021-10-09 04:14:00,2021-10-09 10:14:00,2021-10-11 10:14:00,2021-10-12 04:14:00,2021-10-26 04:14:00
ORD_0049552,CUST_013232,shipped,2021-07-21 03:11:00,2021-07-21 08:11:00,2021-07-22 08:11:00,,2021-08-08 03:11:00
ORD_0049553,CUST_005498,cancelled,2023-03-23 19:15:00,2023-03-24 16:15:00,2023-03-27 16:15:00,,2023-04-07 19:15:00
ORD_0049554,CUST_007041,delivered,2021-07-02 19:03:00,2021-07-03 05:03:00,2021-07-04 05:03:00,2021-07-11 19:03:00,2021-07-20 19:03:00
ORD_0049555,CUST_003638,cancelled,2023-05-21 01:00:00,2023-05-21 16:00:00,2023-05-23 16:00:00,,2023-06-08 01:00:00
ORD_0049556,CUST_009136,invoiced,2021-09-03 14:23:00,2021-09-04 04:23:00,2021-09-06 04:23:00,,2021-09-16 14:23:00
ORD_0049557,CUST_000476,delivered,2023-04-15 12:04:00,2023-04-15 20:04:00,2023-04-17 20:04:00,2023-04-19 12:04:00,2023-05-05 12:04:00
ORD_0049558,CUST_014671,shipped,2021-01-24 00:20:00,2021-01-24 02:20:00,2021-01-26 02:20:00,,2021-02-12 00:20:00
ORD_0049559,CUST_012671,shipped,2022-10-23 07:50:00,2022-10-24 05:50:00,2022-10-26 05:50:00,,2022-10-30 07:50:00
ORD_0049560,CUST_013327,delivered,2022-08-10 14:44:00,2022-08-10 17:44:00,2022-08-13 17:44:00,2022-08-17 14:44:00,2022-08-30 14:44:00
ORD_0049561,CUST_005617,delivered,2023-05-27 17:19:00,2023-05-28 08:19:00,2023-05-31 08:19:00,2023-06-10 17:19:00,2023-06-06 17:19:00
ORD_0049562,CUST_001586,processing,2021-10-09 00:19:00,2021-10-09 02:19:00,2021-10-10 02:19:00,,2021-10-27 00:19:00
ORD_0049563,CUST_001937,delivered,2023-03-14 17:00:00,2023-03-15 17:00:00,2023-03-16 17:00:00,2023-03-28 17:00:00,2023-03-29 17:00:00
ORD_0049564,CUST_008715,shipped,2022-03-09 12:11:00,2022-03-10 11:11:00,2022-03-13 11:11:00,,2022-03-20 12:11:00
ORD_0049565,CUST_008618,delivered,2023-04-09 18:06:00,2023-04-10 13:06:00,2023-04-13 13:06:00,2023-05-07 18:06:00,2023-04-27 18:06:00
ORD_0049566,CUST_014217,delivered,2023-01-02 04:39:00,2023-01-02 19:39:00,2023-01-04 19:39:00,2023-01-14 04:39:00,2023-01-09 04:39:00
ORD_0049567,CUST_013109,delivered,2021-08-28 22:37:00,2021-08-29 08:37:00,2021-08-30 08:37:00,2021-09-03 22:37:00,2021-09-15 22:37:00
ORD_0049568,CUST_001272,delivered,2023-04-21 03:26:00,2023-04-21 11:26:00,2023-04-22 11:26:00,2023-04-29 03:26:00,2023-05-01 03:26:00
ORD_0049569,CUST_000937,invoiced,2022-06-16 13:53:00,2022-06-17 13:53:00,2022-06-19 13:53:00,,2022-07-02 13:53:00
ORD_0049570,CUST_003241,invoiced,2021-03-06 05:44:00,2021-03-06 16:44:00,2021-03-07 16:44:00,,2021-03-23 05:44:00
ORD_0049571,CUST_009510,delivered,2022-05-27 17:14:00,2022-05-28 04:14:00,2022-05-31 04:14:00,2022-06-02 17:14:00,2022-06-08 17:14:00
ORD_0049572,CUST_007940,delivered,2022-09-16 07:38:00,2022-09-16 14:38:00,2022-09-17 14:38:00,2022-09-27 07:38:00,2022-09-24 07:38:00
ORD_0049573,CUST_007281,invoiced,2023-05-31 19:24:00,2023-06-01 16:24:00,2023-06-03 16:24:00,,2023-06-18 19:24:00
ORD_0049574,CUST_009302,cancelled,2021-08-08 06:07:00,2021-08-09 00:07:00,2021-08-11 00:07:00,,2021-08-20 06:07:00
ORD_0049575,CUST_013597,delivered,2021-08-31 22:08:00,2021-09-01 19:08:00,2021-09-03 19:08:00,2021-09-05 22:08:00,2021-09-10 22:08:00
ORD_0049576,CUST_000984,cancelled,2022-07-15 10:10:00,2022-07-15 17:10:00,2022-07-18 17:10:00,,2022-07-30 10:10:00
ORD_0049577,CUST_002927,shipped,2022-04-02 10:36:00,2022-04-03 10:36:00,2022-04-05 10:36:00,,2022-04-18 10:36:00
ORD_0049578,CUST_003494,shipped,2021-07-24 22:06:00,2021-07-25 04:06:00,2021-07-26 04:06:00,,2021-08-13 22:06:00
ORD_0049579,CUST_006133,delivered,2021-01-21 10:26:00,2021-01-22 02:26:00,2021-01-25 02:26:00,2021-02-04 10:26:00,2021-01-28 10:26:00
ORD_0049580,CUST_011820,cancelled,2022-08-01 01:05:00,2022-08-01 08:05:00,2022-08-02 08:05:00,,2022-08-14 01:05:00
ORD_0049581,CUST_005008,processing,2022-03-06 01:09:00,2022-03-06 13:09:00,2022-03-07 13:09:00,,2022-03-17 01:09:00
ORD_0049582,CUST_012818,delivered,2021-08-17 14:10:00,2021-08-18 12:10:00,2021-08-21 12:10:00,2021-08-25 14:10:00,2021-09-03 14:10:00
ORD_0049583,CUST_006184,invoiced,2022-05-15 04:55:00,2022-05-15 15:55:00,2022-05-18 15:55:00,,2022-05-30 04:55:00
ORD_0049584,CUST_000083,cancelled,2021-04-01 18:36:00,2021-04-02 09:36:00,2021-04-03 09:36:00,,2021-04-18 18:36:00
ORD_0049585,CUST_014261,delivered,2021-05-04 10:55:00,2021-05-05 07:55:00,2021-05-06 07:55:00,2021-05-15 10:55:00,2021-05-24 10:55:00
ORD_0049586,CUST_000561,shipped,2023-02-09 04:29:00,2023-02-09 09:29:00,2023-02-12 09:29:00,,2023-02-18 04:29:00
ORD_0049587,CUST_006034,cancelled,2022-09-13 07:19:00,2022-09-13 19:19:00,2022-09-16 19:19:00,,2022-09-22 07:19:00
ORD_0049588,CUST_014250,shipped,2021-09-12 06:52:00,2021-09-12 15:52:00,2021-09-13 15:52:00,,2021-09-23 06:52:00
ORD_0049589,CUST_011355,delivered,2022-12-15 17:25:00,2022-12-16 16:25:00,2022-12-18 16:25:00,2023-01-04 17:25:00,2022-12-27 17:25:00
ORD_0049590,CUST_003886,cancelled,2022-06-02 21:36:00,2022-06-03 16:36:00,2022-06-06 16:36:00,,2022-06-17 21:36:00
ORD_0049591,CUST_009690,invoiced,2022-11-13 02:57:00,2022-11-13 07:57:00,2022-11-14 07:57:00,,2022-11-24 02:57:00
ORD_0049592,CUST_010202,delivered,2023-05-20 23:09:00,2023-05-21 04:09:00,2023-05-22 04:09:00,2023-06-03 23:09:00,2023-06-09 23:09:00
ORD_0049593,CUST_008268,invoiced,2021-10-11 23:02:00,2021-10-12 02:02:00,2021-10-14 02:02:00,,2021-10-22 23:02:00
ORD_0049594,CUST_007948,delivered,2022-12-20 04:48:00,2022-12-20 13:48:00,2022-12-23 13:48:00,2023-01-03 04:48:00,2023-01-06 04:48:00
ORD_0049595,CUST_008258,delivered,2021-01-24 23:22:00,2021-01-25 22:22:00,2021-01-27 22:22:00,2021-02-03 23:22:00,2021-02-13 23:22:00
